,lambda,ag_s,ae_s,ae_v,ae_t
3126,1401.5898920768623,219.08134404165847,91.08067836523342,-195.26970873848768,8.045651125442545
3127,1401.884706501711,219.0706197291968,91.00636425091322,-195.31251272621415,8.04016337802557
3128,1402.1795209265597,219.0599032746024,90.93202929902826,-195.35535195205918,8.034677016183469
3129,1402.4743353514082,219.04919466994977,90.85767347391663,-195.39822642330918,8.029192035882868
3130,1402.769149776257,219.03849390732384,90.78329673991,-195.4411361472979,8.023708433096399
3131,1403.0639642011056,219.02780097881956,90.70889906133411,-195.48408113140596,8.018226203802765
3132,1403.3587786259543,219.01711587654208,90.63448040250819,-195.52706138306067,8.012745343986603
3133,1403.653593050803,219.00643859260697,90.56004072774547,-195.5700769097368,8.007265849638586
3134,1403.9484074756515,218.99576911914008,90.4855800013522,-195.61312771895595,8.001787716755308
3135,1404.2432219005002,218.98510744827738,90.41109818762843,-195.65621381828686,7.996310941339395
3136,1404.538036325349,218.97445357216472,90.33659525086749,-195.69933521534523,7.990835519399412
3137,1404.8328507501974,218.96380748295854,90.26207115535588,-195.74249191779415,7.985361446949856
3138,1405.127665175046,218.953169172825,90.18752586537336,-195.78568393334368,7.979888720011157
3139,1405.4224795998948,218.94253863394087,90.11295934519272,-195.82891126975116,7.9744173346097025
3140,1405.7172940247433,218.93191585849272,90.03837155907982,-195.87217393482067,7.968947286777787
3141,1406.012108449592,218.92130083867715,89.96376247129324,-195.91547193640415,7.963478572553604
3142,1406.3069228744407,218.91069356670133,89.88913204608475,-195.9588052824004,7.958011187981261
3143,1406.6017372992892,218.90009403478174,89.81448024769847,-196.00217398075534,7.952545129110734
3144,1406.8965517241381,218.8895022351456,89.73980704037116,-196.04557803946255,7.947080391997881
3145,1407.1913661489866,218.87891816002977,89.66511238833262,-196.08901746656264,7.941616972704476
3146,1407.4861805738353,218.86834180168117,89.59039625580448,-196.13249227014373,7.9361548672980655
3147,1407.780994998684,218.85777315235688,89.5156586070012,-196.17600245834092,7.93069407185213
3148,1408.0758094235325,218.84721220432377,89.44089940612929,-196.21954803933724,7.925234582445934
3149,1408.3706238483812,218.83665894985867,89.36611861738749,-196.26312902136263,7.919776395164596
3150,1408.66543827323,218.82611338124872,89.29131620496652,-196.30674541269457,7.914319506099074
3151,1408.9602526980784,218.81557549079082,89.21649213304947,-196.3503972216583,7.908863911346085
3152,1409.2550671229271,218.8050452707913,89.14164636581098,-196.39408445662605,7.903409607008183
3153,1409.5498815477758,218.7945227135672,89.06677886741758,-196.43780712601816,7.897956589193725
3154,1409.8446959726243,218.78400781144495,88.99188960202788,-196.48156523830184,7.892504854016837
3155,1410.139510397473,218.77350055676098,88.91697853379159,-196.52535880199224,7.8870543975974075
3156,1410.4343248223217,218.7630009418613,88.84204562685055,-196.56918782565202,7.881605216061105
3157,1410.7291392471702,218.75250895910236,88.76709084533758,-196.61305231789154,7.876157305539348
3158,1411.0239536720192,218.7420246008502,88.69211415337693,-196.65695228736868,7.8707106621693095
3159,1411.3187680968676,218.73154785948014,88.61711551508466,-196.70088774278898,7.865265282093883
3160,1411.6135825217161,218.72107872737809,88.54209489456754,-196.7448586929058,7.8598211614617215
3161,1411.908396946565,218.71061719693924,88.4670522559232,-196.78886514652024,7.854378296427148
