,lambda,ag_s,ae_s,ae_v,ae_t
3782,3227.6319155111432,200.24240247492608,1123.6767058469436,531.7952965088198,66.513549192175
3783,3229.2766783209286,200.23834305970928,1121.3943448056184,530.3422459302699,66.34419780109421
3784,3230.9222792822625,200.2342879501566,1119.125211136341,528.8967697099322,66.1759760662329
3785,3232.5687188222646,200.23023714152322,1116.8691909961212,527.4588094088749,66.00887290844855
3786,3234.2159973682606,200.22619062906924,1114.6261718473063,526.028307178134,65.84287739167063
3787,3235.8641153477984,200.22214840806103,1112.3960424388556,524.6052057514203,65.67797872061536
3788,3237.5130731886397,200.2181104737703,1110.1786927879946,523.1894484379683,65.51416623854566
3789,3239.1628713187747,200.21407682147415,1107.9740141621262,521.7809791154529,65.35142942507116
3790,3240.813510166401,200.2100474464555,1105.7818990611215,520.3797422230491,65.1897578939936
3791,3242.464990159939,200.2060223440028,1103.6022411998474,518.9856827545511,65.02914139118897
3792,3244.1173117280264,200.20200150940988,1101.4349354910296,517.5987462516163,64.86956979253125
3793,3245.770475299519,200.1979849379763,1099.2798780283865,516.2188787970863,64.71103310185448
3794,3247.4244813034925,200.19397262500704,1097.136966070054,514.8460270084196,64.55352144895254
3795,3249.0793301692365,200.1899645658128,1095.0060980223009,513.4801380312056,64.39702508761758
3796,3250.73502232627,200.18596075570943,1092.8871734234842,512.1211595327683,64.24153439371139
3797,3252.391558204322,200.18196119001888,1090.7800929283162,510.7690396958777,64.08703986327701
3798,3254.0489382333412,200.177965864068,1088.6847582923647,509.4237272125314,63.93353211068147
3799,3255.707162843498,200.17397477318966,1086.601072356816,508.08517127782756,63.78100186679414
3800,3257.3662324651764,200.1699879127219,1084.5289390335015,506.7533215839358,63.62943997719816
3801,3259.026147528992,200.16600527800816,1082.4682632901445,505.4281283141256,63.478837400433626
3802,3260.6869084657683,200.1620268643978,1080.418951135899,504.1095421369174,63.329185206275476
3803,3262.348515706552,200.15805266724536,1078.380909607078,502.7975142002812,63.180474574039444
3804,3264.0109696826094,200.1540826819108,1076.354046753138,501.49199612593026,63.03269679092007
3805,3265.6742708254274,200.1501169037598,1074.338271622894,500.192940003694,62.885843250358974
3806,3267.3384195667113,200.14615532816302,1072.3334942509546,498.90029838597,62.739905450442365
3807,3269.0034163383843,200.14219795049726,1070.3396256443823,497.6140242822483,62.59487499232651
3808,3270.669261572599,200.13824476614403,1068.3565777695494,496.3340711537069,62.45074357869165
3809,3272.335955701719,200.13429577049092,1066.3842635392498,495.0603929079051,62.307503012224835
3810,3274.0034991583307,200.13035095893045,1064.4225967999769,493.79294389351895,62.16514519412778
